subject;date;session;block;trials_count;session_type;seq_type;set_num;seq_num;pos_1;pos_2;pos_2_cons;pos_2_inc;RSI;distance;trial_stage
daza;25-01;2;10;64;srt;gram;4;3;loc_1;loc_6;;;1.0;8034.882344531206;RSI_2
daza;25-01;2;10;64;srt;gram;4;3;loc_1;loc_6;;;1.0;2595.6617497467887;RT_2
daza;16-12;1;5;70;srt;gram;4;1;loc_4;loc_2;;;1.0;;RSI_1
daza;16-12;1;5;70;srt;gram;4;1;loc_4;loc_2;;;1.0;5217.19952718484;RT_1
daza;16-12;1;5;70;srt;gram;4;1;loc_4;loc_2;;;1.0;9250.906863934728;RSI_2
daza;16-12;1;5;70;srt;gram;4;1;loc_4;loc_2;;;1.0;3643.372207846742;RT_2
daza;11-01;2;10;61;srt;gram;2;2;loc_3;loc_6;;;0.1;99.83303608304432;RSI_1
daza;11-01;2;10;61;srt;gram;2;2;loc_3;loc_6;;;0.1;72701.71105378892;RT_1
daza;11-01;2;10;61;srt;gram;2;2;loc_3;loc_6;;;0.1;95.37802276160551;RSI_2
daza;11-01;2;10;61;srt;gram;2;2;loc_3;loc_6;;;0.1;7625.0636496682655;RT_2
daza;10-01;1;5;70;srt;gram;2;2;loc_3;loc_6;;;0.1;;RSI_1
daza;10-01;1;5;70;srt;gram;2;2;loc_3;loc_6;;;0.1;;RT_1
daza;10-01;1;5;70;srt;gram;2;2;loc_3;loc_6;;;0.1;;RSI_2
daza;10-01;1;5;70;srt;gram;2;2;loc_3;loc_6;;;0.1;;RT_2
daza;12-01;3;5;62;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;;RSI_1
daza;12-01;3;5;62;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;;RT_1
daza;12-01;3;5;62;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;436.3813186869171;RSI_2
daza;12-01;3;5;62;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;1766.605129478368;RT_2
daza;07-12;1;1;2;srt;gram;3;3;loc_2;loc_1;;;1.0;;RSI_1
daza;07-12;1;1;2;srt;gram;3;3;loc_2;loc_1;;;1.0;1244.1123134772952;RT_1
daza;07-12;1;1;2;srt;gram;3;3;loc_2;loc_1;;;1.0;7870.504666536757;RSI_2
daza;07-12;1;1;2;srt;gram;3;3;loc_2;loc_1;;;1.0;8802.168040380915;RT_2
daza;11-01;2;8;32;srt;viol;2;3;loc_1;loc_6;;;0.1;;RSI_1
daza;11-01;2;8;32;srt;viol;2;3;loc_1;loc_6;;;0.1;;RT_1
daza;11-01;2;8;32;srt;viol;2;3;loc_1;loc_6;;;0.1;648.6383152875759;RSI_2
daza;11-01;2;8;32;srt;viol;2;3;loc_1;loc_6;;;0.1;18710.100753949482;RT_2
daza;12-01;3;1;9;pdp;gram;2;2;loc_3;loc_6;;;0.1;147.60031610104159;RSI_1
daza;12-01;3;1;9;pdp;gram;2;2;loc_3;loc_6;;;0.1;9039.450020752112;RT_1
daza;12-01;3;1;9;pdp;gram;2;2;loc_3;loc_6;;;0.1;1085.7819145507397;RSI_2
daza;12-01;3;1;9;pdp;gram;2;2;loc_3;loc_6;;;0.1;4020.848678570873;RT_2
daza;24-01;1;3;42;srt;gram;4;3;loc_1;loc_6;;;1.0;;RSI_1
daza;24-01;1;3;42;srt;gram;4;3;loc_1;loc_6;;;1.0;4641.076275142088;RT_1
daza;24-01;1;3;42;srt;gram;4;3;loc_1;loc_6;;;1.0;93138.2358655644;RSI_2
daza;24-01;1;3;42;srt;gram;4;3;loc_1;loc_6;;;1.0;87391.22621282663;RT_2
daza;27-01;3;5;20;pdp;inclu;4;3;loc_1;;loc_6;loc_2;1.0;;RSI_1
daza;27-01;3;5;20;pdp;inclu;4;3;loc_1;;loc_6;loc_2;1.0;3944.4072183980793;RT_1
daza;27-01;3;5;20;pdp;inclu;4;3;loc_1;;loc_6;loc_2;1.0;3985.6696194706547;RSI_2
daza;27-01;3;5;20;pdp;inclu;4;3;loc_1;;loc_6;loc_2;1.0;3579.8698642789814;RT_2
daza;07-12;1;3;31;srt;gram;3;2;loc_6;loc_5;;;1.0;;RSI_1
daza;07-12;1;3;31;srt;gram;3;2;loc_6;loc_5;;;1.0;8018.967141397929;RT_1
daza;07-12;1;3;31;srt;gram;3;2;loc_6;loc_5;;;1.0;14890.880614049336;RSI_2
daza;07-12;1;3;31;srt;gram;3;2;loc_6;loc_5;;;1.0;4214.242844634874;RT_2
daza;11-01;2;9;49;srt;gram;2;2;loc_3;loc_6;;;0.1;;RSI_1
daza;11-01;2;9;49;srt;gram;2;2;loc_3;loc_6;;;0.1;;RT_1
daza;11-01;2;9;49;srt;gram;2;2;loc_3;loc_6;;;0.1;329.3072854841879;RSI_2
daza;11-01;2;9;49;srt;gram;2;2;loc_3;loc_6;;;0.1;2962.4841281600898;RT_2
daza;12-01;3;1;1;pdp;gram;2;1;loc_2;loc_5;;;0.1;75.15323176564327;RSI_1
daza;12-01;3;1;1;pdp;gram;2;1;loc_2;loc_5;;;0.1;18742.52922683135;RT_1
daza;12-01;3;1;1;pdp;gram;2;1;loc_2;loc_5;;;0.1;906.8552119473363;RSI_2
daza;12-01;3;1;1;pdp;gram;2;1;loc_2;loc_5;;;0.1;2216.261598553688;RT_2
daza;07-12;1;3;34;srt;gram;3;3;loc_2;loc_1;;;1.0;;RSI_1
daza;07-12;1;3;34;srt;gram;3;3;loc_2;loc_1;;;1.0;775.740910634736;RT_1
daza;07-12;1;3;34;srt;gram;3;3;loc_2;loc_1;;;1.0;9893.850772167847;RSI_2
daza;07-12;1;3;34;srt;gram;3;3;loc_2;loc_1;;;1.0;10776.664158579142;RT_2
daza;08-12;2;7;30;srt;gram;3;2;loc_6;loc_5;;;1.0;;RSI_1
daza;08-12;2;7;30;srt;gram;3;2;loc_6;loc_5;;;1.0;9193.452140102614;RT_1
daza;08-12;2;7;30;srt;gram;3;2;loc_6;loc_5;;;1.0;4445.470673057183;RSI_2
daza;08-12;2;7;30;srt;gram;3;2;loc_6;loc_5;;;1.0;1438.9012098847443;RT_2
daza;27-01;3;5;22;pdp;inclu;4;2;loc_5;;loc_3;loc_6;1.0;;RSI_1
daza;27-01;3;5;22;pdp;inclu;4;2;loc_5;;loc_3;loc_6;1.0;10402.915390540338;RT_1
daza;27-01;3;5;22;pdp;inclu;4;2;loc_5;;loc_3;loc_6;1.0;21058.949100625687;RSI_2
daza;27-01;3;5;22;pdp;inclu;4;2;loc_5;;loc_3;loc_6;1.0;37756.88566000175;RT_2
daza;18-01;1;4;55;srt;gram;3;1;loc_4;loc_3;;;1.0;;RSI_1
daza;18-01;1;4;55;srt;gram;3;1;loc_4;loc_3;;;1.0;941928.883223185;RT_1
daza;18-01;1;4;55;srt;gram;3;1;loc_4;loc_3;;;1.0;7515.851261412516;RSI_2
daza;18-01;1;4;55;srt;gram;3;1;loc_4;loc_3;;;1.0;5757.306444589675;RT_2
daza;08-12;2;6;12;srt;gram;3;1;loc_4;loc_3;;;1.0;22453.27243835347;RSI_1
daza;08-12;2;6;12;srt;gram;3;1;loc_4;loc_3;;;1.0;5287.32514915525;RT_1
daza;08-12;2;6;12;srt;gram;3;1;loc_4;loc_3;;;1.0;11379.47245606575;RSI_2
daza;08-12;2;6;12;srt;gram;3;1;loc_4;loc_3;;;1.0;55372.40494007801;RT_2
daza;08-12;2;7;19;srt;gram;3;2;loc_6;loc_5;;;1.0;;RSI_1
daza;08-12;2;7;19;srt;gram;3;2;loc_6;loc_5;;;1.0;5880.902418606332;RT_1
daza;08-12;2;7;19;srt;gram;3;2;loc_6;loc_5;;;1.0;9754.712420104914;RSI_2
daza;08-12;2;7;19;srt;gram;3;2;loc_6;loc_5;;;1.0;7272.18225785677;RT_2
daza;10-01;1;4;60;srt;gram;2;1;loc_2;loc_5;;;0.1;;RSI_1
daza;10-01;1;4;60;srt;gram;2;1;loc_2;loc_5;;;0.1;;RT_1
daza;10-01;1;4;60;srt;gram;2;1;loc_2;loc_5;;;0.1;453.5956061442549;RSI_2
daza;10-01;1;4;60;srt;gram;2;1;loc_2;loc_5;;;0.1;3538.702472981448;RT_2
daza;12-01;3;5;72;pdp;inclu;2;3;loc_1;;loc_4;loc_5;0.1;;RSI_1
daza;12-01;3;5;72;pdp;inclu;2;3;loc_1;;loc_4;loc_5;0.1;;RT_1
daza;12-01;3;5;72;pdp;inclu;2;3;loc_1;;loc_4;loc_5;0.1;300.9275009781098;RSI_2
daza;12-01;3;5;72;pdp;inclu;2;3;loc_1;;loc_4;loc_5;0.1;2545.2071765381984;RT_2
daza;16-12;1;1;10;srt;gram;4;2;loc_5;loc_3;;;1.0;45470.61058445103;RSI_1
daza;16-12;1;1;10;srt;gram;4;2;loc_5;loc_3;;;1.0;39992.167328785916;RT_1
daza;16-12;1;1;10;srt;gram;4;2;loc_5;loc_3;;;1.0;14617.129499617095;RSI_2
daza;16-12;1;1;10;srt;gram;4;2;loc_5;loc_3;;;1.0;9932.657421227115;RT_2
daza;18-01;1;5;70;srt;gram;3;3;loc_2;loc_1;;;1.0;;RSI_1
daza;18-01;1;5;70;srt;gram;3;3;loc_2;loc_1;;;1.0;21284.7509904639;RT_1
daza;18-01;1;5;70;srt;gram;3;3;loc_2;loc_1;;;1.0;19875.90972829188;RSI_2
daza;18-01;1;5;70;srt;gram;3;3;loc_2;loc_1;;;1.0;20309.20202642497;RT_2
daza;20-01;3;5;39;pdp;inclu;3;2;loc_6;;loc_5;loc_1;1.0;;RSI_1
daza;20-01;3;5;39;pdp;inclu;3;2;loc_6;;loc_5;loc_1;1.0;22850.554438332383;RT_1
daza;20-01;3;5;39;pdp;inclu;3;2;loc_6;;loc_5;loc_1;1.0;11515.16710536536;RSI_2
daza;20-01;3;5;39;pdp;inclu;3;2;loc_6;;loc_5;loc_1;1.0;2380.5123589454865;RT_2
daza;19-01;2;9;55;srt;gram;3;1;loc_4;loc_3;;;1.0;;RSI_1
daza;19-01;2;9;55;srt;gram;3;1;loc_4;loc_3;;;1.0;5425.345152171739;RT_1
daza;19-01;2;9;55;srt;gram;3;1;loc_4;loc_3;;;1.0;7511.406332371574;RSI_2
daza;19-01;2;9;55;srt;gram;3;1;loc_4;loc_3;;;1.0;3948.285858074455;RT_2
daza;10-01;1;1;4;srt;gram;2;3;loc_1;loc_4;;;0.1;78.32109421488532;RSI_1
daza;10-01;1;1;4;srt;gram;2;3;loc_1;loc_4;;;0.1;7104.374147739573;RT_1
daza;10-01;1;1;4;srt;gram;2;3;loc_1;loc_4;;;0.1;156.2195512628645;RSI_2
daza;10-01;1;1;4;srt;gram;2;3;loc_1;loc_4;;;0.1;1518.7959917663934;RT_2
daza;12-01;3;5;84;pdp;inclu;2;2;loc_3;;loc_6;loc_5;0.1;;RSI_1
daza;12-01;3;5;84;pdp;inclu;2;2;loc_3;;loc_6;loc_5;0.1;;RT_1
daza;12-01;3;5;84;pdp;inclu;2;2;loc_3;;loc_6;loc_5;0.1;247.07649260770847;RSI_2
daza;12-01;3;5;84;pdp;inclu;2;2;loc_3;;loc_6;loc_5;0.1;3267.940245920167;RT_2
daza;13-01;3;5;30;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;;RSI_1
daza;13-01;3;5;30;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;;RT_1
daza;13-01;3;5;30;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;389.27803507072406;RSI_2
daza;13-01;3;5;30;pdp;inclu;2;1;loc_2;;loc_5;loc_4;0.1;2988.2966900650654;RT_2
daza;12-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;156.66561123743332;RSI_1
daza;12-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;30319.83660131634;RT_1
daza;12-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;1113.3432142521224;RSI_2
daza;12-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;3675.141902295857;RT_2
daza;11-01;2;8;36;srt;viol;2;2;loc_3;loc_5;;;0.1;;RSI_1
daza;11-01;2;8;36;srt;viol;2;2;loc_3;loc_5;;;0.1;;RT_1
daza;11-01;2;8;36;srt;viol;2;2;loc_3;loc_5;;;0.1;;RSI_2
daza;11-01;2;8;36;srt;viol;2;2;loc_3;loc_5;;;0.1;;RT_2
daza;16-12;1;2;21;srt;gram;4;2;loc_5;loc_3;;;1.0;;RSI_1
daza;16-12;1;2;21;srt;gram;4;2;loc_5;loc_3;;;1.0;26516.811415482647;RT_1
daza;16-12;1;2;21;srt;gram;4;2;loc_5;loc_3;;;1.0;15008.15828466983;RSI_2
daza;16-12;1;2;21;srt;gram;4;2;loc_5;loc_3;;;1.0;8419.58107640527;RT_2
daza;16-12;1;3;37;srt;gram;4;1;loc_4;loc_2;;;1.0;;RSI_1
daza;16-12;1;3;37;srt;gram;4;1;loc_4;loc_2;;;1.0;1213.5497994615512;RT_1
daza;16-12;1;3;37;srt;gram;4;1;loc_4;loc_2;;;1.0;8427.654091689194;RSI_2
daza;16-12;1;3;37;srt;gram;4;1;loc_4;loc_2;;;1.0;22321.86467177002;RT_2
daza;19-01;2;6;6;srt;gram;3;2;loc_6;loc_5;;;1.0;13893.923947708001;RSI_1
daza;19-01;2;6;6;srt;gram;3;2;loc_6;loc_5;;;1.0;12741.209660619286;RT_1
daza;19-01;2;6;6;srt;gram;3;2;loc_6;loc_5;;;1.0;8717.521527366978;RSI_2
daza;19-01;2;6;6;srt;gram;3;2;loc_6;loc_5;;;1.0;2555.1535029982874;RT_2
daza;19-01;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;;RSI_1
daza;19-01;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;2975.4405776030767;RT_1
daza;19-01;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;7135.948720252391;RSI_2
daza;19-01;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;2643.8356409736343;RT_2
daza;29-11;3;5;44;pdp;exclu;2;2;loc_3;;loc_6;loc_5;0.1;;RSI_1
daza;29-11;3;5;44;pdp;exclu;2;2;loc_3;;loc_6;loc_5;0.1;;RT_1
daza;29-11;3;5;44;pdp;exclu;2;2;loc_3;;loc_6;loc_5;0.1;;RSI_2
daza;29-11;3;5;44;pdp;exclu;2;2;loc_3;;loc_6;loc_5;0.1;;RT_2
daza;29-11;3;5;87;pdp;exclu;2;3;loc_1;;loc_4;loc_5;0.1;;RSI_1
daza;29-11;3;5;87;pdp;exclu;2;3;loc_1;;loc_4;loc_5;0.1;;RT_1
daza;29-11;3;5;87;pdp;exclu;2;3;loc_1;;loc_4;loc_5;0.1;;RSI_2
daza;29-11;3;5;87;pdp;exclu;2;3;loc_1;;loc_4;loc_5;0.1;;RT_2
daza;12-01;3;1;5;pdp;gram;2;2;loc_3;loc_6;;;0.1;146.76569967374317;RSI_1
daza;12-01;3;1;5;pdp;gram;2;2;loc_3;loc_6;;;0.1;62871.18147686024;RT_1
daza;12-01;3;1;5;pdp;gram;2;2;loc_3;loc_6;;;0.1;701.4129289018397;RSI_2
daza;12-01;3;1;5;pdp;gram;2;2;loc_3;loc_6;;;0.1;2067.371896444175;RT_2
daza;25-01;2;6;10;srt;gram;4;2;loc_5;loc_3;;;1.0;;RSI_1
daza;25-01;2;6;10;srt;gram;4;2;loc_5;loc_3;;;1.0;;RT_1
daza;25-01;2;6;10;srt;gram;4;2;loc_5;loc_3;;;1.0;5310.721500285676;RSI_2
daza;25-01;2;6;10;srt;gram;4;2;loc_5;loc_3;;;1.0;9694.166037258625;RT_2
daza;08-12;2;6;11;srt;gram;3;1;loc_4;loc_3;;;1.0;;RSI_1
daza;08-12;2;6;11;srt;gram;3;1;loc_4;loc_3;;;1.0;2245.760908306926;RT_1
daza;08-12;2;6;11;srt;gram;3;1;loc_4;loc_3;;;1.0;5183.607380513787;RSI_2
daza;08-12;2;6;11;srt;gram;3;1;loc_4;loc_3;;;1.0;7532.253240634988;RT_2
daza;20-01;3;1;1;pdp;gram;3;2;loc_6;loc_5;;;1.0;;RSI_1
daza;20-01;3;1;1;pdp;gram;3;2;loc_6;loc_5;;;1.0;9824.692655214258;RT_1
daza;20-01;3;1;1;pdp;gram;3;2;loc_6;loc_5;;;1.0;18203.83226051436;RSI_2
daza;20-01;3;1;1;pdp;gram;3;2;loc_6;loc_5;;;1.0;7915.131007076329;RT_2
daza;16-12;1;5;63;srt;gram;4;3;loc_1;loc_6;;;1.0;;RSI_1
daza;16-12;1;5;63;srt;gram;4;3;loc_1;loc_6;;;1.0;4792.555318892293;RT_1
daza;16-12;1;5;63;srt;gram;4;3;loc_1;loc_6;;;1.0;8132.414354592843;RSI_2
daza;16-12;1;5;63;srt;gram;4;3;loc_1;loc_6;;;1.0;6705.930267694359;RT_2
daza;13-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;;RSI_1
daza;13-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;;RT_1
daza;13-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;1524.035480443138;RSI_2
daza;13-01;3;1;53;pdp;gram;2;2;loc_3;loc_6;;;0.1;6682.447910679699;RT_2
daza;08-12;2;10;72;srt;gram;3;1;loc_4;loc_3;;;1.0;;RSI_1
daza;08-12;2;10;72;srt;gram;3;1;loc_4;loc_3;;;1.0;319.9356182187152;RT_1
daza;08-12;2;10;72;srt;gram;3;1;loc_4;loc_3;;;1.0;712.3074393826096;RSI_2
daza;08-12;2;10;72;srt;gram;3;1;loc_4;loc_3;;;1.0;7048.081857471526;RT_2
daza;08-12;2;10;68;srt;gram;3;1;loc_4;loc_3;;;1.0;;RSI_1
daza;08-12;2;10;68;srt;gram;3;1;loc_4;loc_3;;;1.0;2760.0206155010214;RT_1
daza;08-12;2;10;68;srt;gram;3;1;loc_4;loc_3;;;1.0;4995.995899620595;RSI_2
daza;08-12;2;10;68;srt;gram;3;1;loc_4;loc_3;;;1.0;28894.771415836472;RT_2
daza;20-01;3;1;2;pdp;gram;3;3;loc_2;loc_1;;;1.0;;RSI_1
daza;20-01;3;1;2;pdp;gram;3;3;loc_2;loc_1;;;1.0;5938.515243465757;RT_1
daza;20-01;3;1;2;pdp;gram;3;3;loc_2;loc_1;;;1.0;9236.37107932865;RSI_2
daza;20-01;3;1;2;pdp;gram;3;3;loc_2;loc_1;;;1.0;10554.496759154948;RT_2
daza;19-01;2;7;30;srt;gram;3;3;loc_2;loc_1;;;1.0;;RSI_1
daza;19-01;2;7;30;srt;gram;3;3;loc_2;loc_1;;;1.0;23255.56548323434;RT_1
daza;19-01;2;7;30;srt;gram;3;3;loc_2;loc_1;;;1.0;10346.863762915229;RSI_2
daza;19-01;2;7;30;srt;gram;3;3;loc_2;loc_1;;;1.0;10218.649994664494;RT_2
daza;24-01;1;3;39;srt;gram;4;1;loc_4;loc_2;;;1.0;;RSI_1
daza;24-01;1;3;39;srt;gram;4;1;loc_4;loc_2;;;1.0;283.1395167276598;RT_1
daza;24-01;1;3;39;srt;gram;4;1;loc_4;loc_2;;;1.0;1283.580884705355;RSI_2
daza;24-01;1;3;39;srt;gram;4;1;loc_4;loc_2;;;1.0;9598.843759483325;RT_2
daza;18-01;1;1;15;srt;gram;3;1;loc_4;loc_3;;;1.0;;RSI_1
daza;18-01;1;1;15;srt;gram;3;1;loc_4;loc_3;;;1.0;2509.8783376263045;RT_1
daza;18-01;1;1;15;srt;gram;3;1;loc_4;loc_3;;;1.0;7515.998595618115;RSI_2
daza;18-01;1;1;15;srt;gram;3;1;loc_4;loc_3;;;1.0;2791.5638892231796;RT_2
daza;08-12;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;;RSI_1
daza;08-12;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;4239.587588425748;RT_1
daza;08-12;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;6763.278222648291;RSI_2
daza;08-12;2;8;35;srt;viol;3;3;loc_2;loc_5;;;1.0;4273.62532626233;RT_2
daza;20-01;3;5;83;pdp;inclu;3;3;loc_2;;loc_1;loc_3;1.0;;RSI_1
daza;20-01;3;5;83;pdp;inclu;3;3;loc_2;;loc_1;loc_3;1.0;6850.344760133892;RT_1
daza;20-01;3;5;83;pdp;inclu;3;3;loc_2;;loc_1;loc_3;1.0;1946.2306009901345;RSI_2
daza;20-01;3;5;83;pdp;inclu;3;3;loc_2;;loc_1;loc_3;1.0;7318.367908002124;RT_2
daza;10-01;1;5;65;srt;gram;2;1;loc_2;loc_5;;;0.1;;RSI_1
daza;10-01;1;5;65;srt;gram;2;1;loc_2;loc_5;;;0.1;;RT_1
daza;10-01;1;5;65;srt;gram;2;1;loc_2;loc_5;;;0.1;641.5228213021701;RSI_2
daza;10-01;1;5;65;srt;gram;2;1;loc_2;loc_5;;;0.1;2067.1112314679813;RT_2
daza;19-01;2;10;62;srt;gram;3;3;loc_2;loc_1;;;1.0;;RSI_1
daza;19-01;2;10;62;srt;gram;3;3;loc_2;loc_1;;;1.0;;RT_1
daza;19-01;2;10;62;srt;gram;3;3;loc_2;loc_1;;;1.0;4809.705290637777;RSI_2
daza;19-01;2;10;62;srt;gram;3;3;loc_2;loc_1;;;1.0;2270.371756400912;RT_2
daza;10-01;1;4;50;srt;gram;2;3;loc_1;loc_4;;;0.1;3334.9350924845694;RSI_1
daza;10-01;1;4;50;srt;gram;2;3;loc_1;loc_4;;;0.1;15141.540283096945;RT_1
daza;10-01;1;4;50;srt;gram;2;3;loc_1;loc_4;;;0.1;26901.318427700317;RSI_2
daza;10-01;1;4;50;srt;gram;2;3;loc_1;loc_4;;;0.1;102100.76990121925;RT_2
daza;18-01;1;4;47;srt;gram;3;2;loc_6;loc_5;;;1.0;;RSI_1
daza;18-01;1;4;47;srt;gram;3;2;loc_6;loc_5;;;1.0;9403.17686579897;RT_1
daza;18-01;1;4;47;srt;gram;3;2;loc_6;loc_5;;;1.0;12937.510907220858;RSI_2
daza;18-01;1;4;47;srt;gram;3;2;loc_6;loc_5;;;1.0;5408.741944777254;RT_2
daza;25-01;2;7;23;srt;gram;4;2;loc_5;loc_3;;;1.0;;RSI_1
daza;25-01;2;7;23;srt;gram;4;2;loc_5;loc_3;;;1.0;2448.4380019467703;RT_1
daza;25-01;2;7;23;srt;gram;4;2;loc_5;loc_3;;;1.0;4588.69070293306;RSI_2
daza;25-01;2;7;23;srt;gram;4;2;loc_5;loc_3;;;1.0;51600.73142501672;RT_2
daza;16-12;1;3;35;srt;gram;4;1;loc_4;loc_2;;;1.0;;RSI_1
daza;16-12;1;3;35;srt;gram;4;1;loc_4;loc_2;;;1.0;1873.3176861621944;RT_1
daza;16-12;1;3;35;srt;gram;4;1;loc_4;loc_2;;;1.0;32358.114388929975;RSI_2
daza;16-12;1;3;35;srt;gram;4;1;loc_4;loc_2;;;1.0;25041.546773820966;RT_2
daza;07-12;1;5;64;srt;gram;3;2;loc_6;loc_5;;;1.0;;RSI_1
daza;07-12;1;5;64;srt;gram;3;2;loc_6;loc_5;;;1.0;;RT_1
daza;07-12;1;5;64;srt;gram;3;2;loc_6;loc_5;;;1.0;46760.55858352138;RSI_2
daza;07-12;1;5;64;srt;gram;3;2;loc_6;loc_5;;;1.0;25247.93396878996;RT_2
daza;16-12;1;3;40;srt;gram;4;3;loc_1;loc_6;;;1.0;;RSI_1
daza;16-12;1;3;40;srt;gram;4;3;loc_1;loc_6;;;1.0;566.6221354325161;RT_1
daza;16-12;1;3;40;srt;gram;4;3;loc_1;loc_6;;;1.0;9699.482438100684;RSI_2
daza;16-12;1;3;40;srt;gram;4;3;loc_1;loc_6;;;1.0;2663.4095425362434;RT_2
daza;25-01;2;8;45;srt;viol;4;1;loc_4;loc_3;;;1.0;;RSI_1
daza;25-01;2;8;45;srt;viol;4;1;loc_4;loc_3;;;1.0;3439.0435331340796;RT_1
daza;25-01;2;8;45;srt;viol;4;1;loc_4;loc_3;;;1.0;2464.0414923861176;RSI_2
daza;25-01;2;8;45;srt;viol;4;1;loc_4;loc_3;;;1.0;9520.94167403011;RT_2
daza;27-01;3;1;51;pdp;gram;4;2;loc_5;loc_3;;;1.0;24828.4031371615;RSI_1
daza;27-01;3;1;51;pdp;gram;4;2;loc_5;loc_3;;;1.0;1749.4352473316544;RT_1
daza;27-01;3;1;51;pdp;gram;4;2;loc_5;loc_3;;;1.0;2852.7828149017564;RSI_2
daza;27-01;3;1;51;pdp;gram;4;2;loc_5;loc_3;;;1.0;6538.1812965956115;RT_2
daza;27-01;3;5;36;pdp;inclu;4;1;loc_4;;loc_2;loc_3;1.0;;RSI_1
daza;27-01;3;5;36;pdp;inclu;4;1;loc_4;;loc_2;loc_3;1.0;4327.751003921636;RT_1
daza;27-01;3;5;36;pdp;inclu;4;1;loc_4;;loc_2;loc_3;1.0;12496.413109082865;RSI_2
daza;27-01;3;5;36;pdp;inclu;4;1;loc_4;;loc_2;loc_3;1.0;10882.253483340639;RT_2
daza;20-01;3;1;11;pdp;gram;3;1;loc_4;loc_3;;;1.0;;RSI_1
daza;20-01;3;1;11;pdp;gram;3;1;loc_4;loc_3;;;1.0;3927.7825169020607;RT_1
daza;20-01;3;1;11;pdp;gram;3;1;loc_4;loc_3;;;1.0;24265.493637353833;RSI_2
daza;20-01;3;1;11;pdp;gram;3;1;loc_4;loc_3;;;1.0;24428.768783642878;RT_2
daza;18-01;1;4;49;srt;gram;3;3;loc_2;loc_1;;;1.0;;RSI_1
daza;18-01;1;4;49;srt;gram;3;3;loc_2;loc_1;;;1.0;7757.707026141606;RT_1
daza;18-01;1;4;49;srt;gram;3;3;loc_2;loc_1;;;1.0;408.30698941136546;RSI_2
daza;18-01;1;4;49;srt;gram;3;3;loc_2;loc_1;;;1.0;3345.1922885812173;RT_2
daza;27-01;3;1;6;pdp;gram;4;3;loc_1;loc_6;;;1.0;;RSI_1
daza;27-01;3;1;6;pdp;gram;4;3;loc_1;loc_6;;;1.0;1298.881953844398;RT_1
daza;27-01;3;1;6;pdp;gram;4;3;loc_1;loc_6;;;1.0;6822.865666896257;RSI_2
daza;27-01;3;1;6;pdp;gram;4;3;loc_1;loc_6;;;1.0;4848.993692185939;RT_2
daza;16-12;1;3;38;srt;gram;4;1;loc_4;loc_2;;;1.0;;RSI_1
daza;16-12;1;3;38;srt;gram;4;1;loc_4;loc_2;;;1.0;8644.037785739247;RT_1
daza;16-12;1;3;38;srt;gram;4;1;loc_4;loc_2;;;1.0;12987.173519784708;RSI_2
daza;16-12;1;3;38;srt;gram;4;1;loc_4;loc_2;;;1.0;2961.6759571384578;RT_2
daza;10-01;1;2;17;srt;gram;2;3;loc_1;loc_4;;;0.1;;RSI_1
daza;10-01;1;2;17;srt;gram;2;3;loc_1;loc_4;;;0.1;;RT_1
daza;10-01;1;2;17;srt;gram;2;3;loc_1;loc_4;;;0.1;276.6880973360722;RSI_2
daza;10-01;1;2;17;srt;gram;2;3;loc_1;loc_4;;;0.1;2465.1783472368706;RT_2
daza;24-01;1;4;51;srt;gram;4;3;loc_1;loc_6;;;1.0;8867.084305037622;RSI_1
daza;24-01;1;4;51;srt;gram;4;3;loc_1;loc_6;;;1.0;13178.058381114497;RT_1
daza;24-01;1;4;51;srt;gram;4;3;loc_1;loc_6;;;1.0;8052.2037320130785;RSI_2
daza;24-01;1;4;51;srt;gram;4;3;loc_1;loc_6;;;1.0;5955.761887602131;RT_2
daza;07-12;1;1;4;srt;gram;3;2;loc_6;loc_5;;;1.0;;RSI_1
daza;07-12;1;1;4;srt;gram;3;2;loc_6;loc_5;;;1.0;18056.039130502922;RT_1
daza;07-12;1;1;4;srt;gram;3;2;loc_6;loc_5;;;1.0;11875.20400655388;RSI_2
